"diff","lwr","upr","p adj","comparison"
-0.0273724638088583,-0.572158076831741,0.517413149214025,0.999969176735087,"Lima Market Oven Dry-Lima Market Freeze Dry"
0.00299635330376348,-0.54178925971912,0.547781966326646,0.99999999950328,"Ilo Freeze Dry-Lima Market Freeze Dry"
-0.0473201656320577,-0.817763368154759,0.723123036890644,0.999916907022103,"Ilo oven dry-Lima Market Freeze Dry"
0.18148543865349,-0.363300174369393,0.726271051676373,0.846828116531828,"Ilo Fresh-Lima Market Freeze Dry"
1.15769788376106,0.612912270738178,1.70248349678394,0.000247977190274473,"Lima Market Fresh-Lima Market Freeze Dry"
0.0303688171126218,-0.514416795910261,0.575154430135505,0.999948486265167,"Ilo Freeze Dry-Lima Market Oven Dry"
-0.0199477018231994,-0.790390904345901,0.750495500699502,0.999998859071708,"Ilo oven dry-Lima Market Oven Dry"
0.208857902462349,-0.335927710560534,0.753643515485232,0.763033844274163,"Ilo Fresh-Lima Market Oven Dry"
1.18507034756992,0.640284734547036,1.7298559605928,0.000203469354105867,"Lima Market Fresh-Lima Market Oven Dry"
-0.0503165189358212,-0.820759721458523,0.720126683586881,0.999887602215148,"Ilo oven dry-Ilo Freeze Dry"
0.178489085349727,-0.366296527673156,0.72327469837261,0.855059313530053,"Ilo Fresh-Ilo Freeze Dry"
1.1547015304573,0.609915917434414,1.69948714348018,0.000253454823850308,"Lima Market Fresh-Ilo Freeze Dry"
0.228805604285548,-0.541637598237154,0.99924880680825,0.896820877082638,"Ilo Fresh-Ilo oven dry"
1.20501804939312,0.434574846870417,1.97546125191582,0.00284483973089156,"Lima Market Fresh-Ilo oven dry"
0.97621244510757,0.431426832084687,1.52099805813045,0.0010014453148538,"Lima Market Fresh-Ilo Fresh"
