Location,n,mean,sd,median,IQR
Mendieta,5,81.95213125023649,12.816055628842848,81.3442851269022,9.585089889478894
Concession,3,72.31299847965839,9.209732184115758,67.85083317817629,8.359783341679645
7H,3,89.23336204220192,14.314484451255362,87.11975079486817,14.196969772687055
